,UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),MISO Total Wind Generation (MW)
5043,2021-09-08 09:00:00,2021-09-08,4,61064.6,66.9,9/8/21 3:54,61.0,9/8/21 3:53,78.1,9/8/21 3:53,12818.28
5044,2021-09-08 10:00:00,2021-09-08,5,61910.77,66.9,9/8/21 4:54,60.1,9/8/21 4:53,78.1,9/8/21 4:53,13061.53
5045,2021-09-08 11:00:00,2021-09-08,6,65000.22,64.9,9/8/21 5:54,59.0,9/8/21 5:53,79.0,9/8/21 5:53,12989.47
5046,2021-09-08 12:00:00,2021-09-08,7,68754.71,64.0,9/8/21 6:54,60.1,9/8/21 6:53,79.0,9/8/21 6:53,12515.62
5047,2021-09-08 13:00:00,2021-09-08,8,70881.79,68.0,9/8/21 7:54,61.0,9/8/21 7:53,79.0,9/8/21 7:53,12241.16
5048,2021-09-08 14:00:00,2021-09-08,9,73048.69,71.1,9/8/21 8:54,64.0,9/8/21 8:53,82.0,9/8/21 8:53,9787.84
5049,2021-09-08 15:00:00,2021-09-08,10,75583.84,75.0,9/8/21 9:54,66.0,9/8/21 9:53,82.9,9/8/21 9:53,6350.01
5050,2021-09-08 16:00:00,2021-09-08,11,78849.7,77.0,9/8/21 10:54,69.1,9/8/21 10:53,82.0,9/8/21 10:53,7881.93
5051,2021-09-08 17:00:00,2021-09-08,12,82107.25,79.0,9/8/21 11:54,71.1,9/8/21 11:53,84.0,9/8/21 11:53,12259.02
5052,2021-09-08 18:00:00,2021-09-08,13,84914.76,80.1,9/8/21 12:54,72.0,9/8/21 12:53,81.0,9/8/21 12:53,15332.13
5053,2021-09-08 19:00:00,2021-09-08,14,87164.16,80.1,9/8/21 13:54,73.9,9/8/21 13:53,82.0,9/8/21 13:53,16502.13
5054,2021-09-08 20:00:00,2021-09-08,15,88242.36,81.0,9/8/21 14:54,73.9,9/8/21 14:53,84.0,9/8/21 14:53,16394.89
5055,2021-09-08 21:00:00,2021-09-08,16,89014.85,78.1,9/8/21 15:54,75.0,9/8/21 15:53,87.1,9/8/21 15:53,15527.29
5056,2021-09-08 22:00:00,2021-09-08,17,89140.98,79.0,9/8/21 16:54,73.9,9/8/21 16:53,86.0,9/8/21 16:53,14640.89
5057,2021-09-08 23:00:00,2021-09-08,18,88391.05,78.1,9/8/21 17:54,69.1,9/8/21 17:53,86.0,9/8/21 17:53,13220.22
5058,2021-09-09 00:00:00,2021-09-08,19,85896.43,73.0,9/8/21 18:54,70.0,9/8/21 18:53,84.0,9/8/21 18:53,9594.05
5059,2021-09-09 01:00:00,2021-09-08,20,83745.04,69.1,9/8/21 19:54,66.0,9/8/21 19:53,82.9,9/8/21 19:53,7394.14
5060,2021-09-09 02:00:00,2021-09-08,21,81274.41,66.9,9/8/21 20:54,64.9,9/8/21 20:53,82.0,9/8/21 20:53,7407.52
5061,2021-09-09 03:00:00,2021-09-08,22,76466.01,66.9,9/8/21 21:54,64.0,9/8/21 21:53,81.0,9/8/21 21:53,6885.24
5062,2021-09-09 04:00:00,2021-09-08,23,71201.29,64.9,9/8/21 22:54,62.1,9/8/21 22:53,79.0,9/8/21 22:53,5901.99
5063,2021-09-09 05:00:00,2021-09-08,24,66373.18,63.0,9/8/21 23:54,60.1,9/8/21 23:53,79.0,9/8/21 23:53,4843.53
5064,2021-09-09 06:00:00,2021-09-09,1,62917.22,60.1,9/9/21 0:54,60.1,9/9/21 0:53,78.1,9/9/21 0:53,4163.53
5065,2021-09-09 07:00:00,2021-09-09,2,60699.47,59.0,9/9/21 1:54,57.9,9/9/21 1:53,77.0,9/9/21 1:53,3530.73
5066,2021-09-09 08:00:00,2021-09-09,3,59220.44,57.9,9/9/21 2:54,59.0,9/9/21 2:53,77.0,9/9/21 2:53,3140.29
5067,2021-09-09 09:00:00,2021-09-09,4,58603.03,57.9,9/9/21 3:54,57.9,9/9/21 3:53,77.0,9/9/21 3:53,2971.62
5068,2021-09-09 10:00:00,2021-09-09,5,59722.32,57.0,9/9/21 4:54,57.9,9/9/21 4:53,73.9,9/9/21 4:53,2794.81
5069,2021-09-09 11:00:00,2021-09-09,6,62685.93,57.0,9/9/21 5:54,57.0,9/9/21 5:53,77.0,9/9/21 5:53,2497.56
5070,2021-09-09 12:00:00,2021-09-09,7,66648.85,57.0,9/9/21 6:54,55.0,9/9/21 6:53,73.9,9/9/21 6:53,2409.25
5071,2021-09-09 13:00:00,2021-09-09,8,68965.18,63.0,9/9/21 7:54,57.9,9/9/21 7:53,78.1,9/9/21 7:53,2795.32
5072,2021-09-09 14:00:00,2021-09-09,9,70903.86,66.9,9/9/21 8:54,62.1,9/9/21 8:53,80.1,9/9/21 8:53,2438.73
5073,2021-09-09 15:00:00,2021-09-09,10,73244.89,71.1,9/9/21 9:54,66.0,9/9/21 9:53,81.0,9/9/21 9:53,1859.83
5074,2021-09-09 16:00:00,2021-09-09,11,75862.37,73.0,9/9/21 10:54,69.1,9/9/21 10:53,82.9,9/9/21 10:53,1774.22
5075,2021-09-09 17:00:00,2021-09-09,12,78512.16,73.9,9/9/21 11:54,71.1,9/9/21 11:53,84.9,9/9/21 11:53,2237.46
5076,2021-09-09 18:00:00,2021-09-09,13,81069.95,75.0,9/9/21 12:54,72.0,9/9/21 12:53,84.9,9/9/21 12:53,2437.41
5077,2021-09-09 19:00:00,2021-09-09,14,83353.0,77.0,9/9/21 13:54,73.0,9/9/21 13:53,87.1,9/9/21 13:53,2247.82
5078,2021-09-09 20:00:00,2021-09-09,15,84724.43,77.0,9/9/21 14:54,73.9,9/9/21 14:53,87.1,9/9/21 14:53,2068.38
5079,2021-09-09 21:00:00,2021-09-09,16,85841.87,77.0,9/9/21 15:54,73.9,9/9/21 15:53,89.1,9/9/21 15:53,1845.35
5080,2021-09-09 22:00:00,2021-09-09,17,86393.98,77.0,9/9/21 16:54,73.0,9/9/21 16:53,88.0,9/9/21 16:53,1796.28
5081,2021-09-09 23:00:00,2021-09-09,18,85885.38,75.9,9/9/21 17:54,73.0,9/9/21 17:53,87.1,9/9/21 17:53,1797.26
5082,2021-09-10 00:00:00,2021-09-09,19,83989.57,71.1,9/9/21 18:54,73.0,9/9/21 18:53,84.9,9/9/21 18:53,1707.46
5083,2021-09-10 01:00:00,2021-09-09,20,82132.78,69.1,9/9/21 19:54,71.1,9/9/21 19:53,82.9,9/9/21 19:53,2095.3
5084,2021-09-10 02:00:00,2021-09-09,21,79698.32,66.9,9/9/21 20:54,70.0,9/9/21 20:53,82.0,9/9/21 20:53,3220.28
5085,2021-09-10 03:00:00,2021-09-09,22,75008.87,66.0,9/9/21 21:54,68.0,9/9/21 21:53,81.0,9/9/21 21:53,4244.0
5086,2021-09-10 04:00:00,2021-09-09,23,69851.85,64.9,9/9/21 22:54,66.0,9/9/21 22:53,80.1,9/9/21 22:53,5438.16
5087,2021-09-10 05:00:00,2021-09-09,24,65303.96,63.0,9/9/21 23:54,64.0,9/9/21 23:53,79.0,9/9/21 23:53,6572.24
5088,2021-09-10 06:00:00,2021-09-10,1,62056.69,61.0,9/10/21 0:54,63.0,9/10/21 0:53,78.1,9/10/21 0:53,7363.06
5089,2021-09-10 07:00:00,2021-09-10,2,60009.49,59.0,9/10/21 1:54,61.0,9/10/21 1:53,78.1,9/10/21 1:53,8197.71
5090,2021-09-10 08:00:00,2021-09-10,3,58651.57,59.0,9/10/21 2:54,60.1,9/10/21 2:53,77.0,9/10/21 2:53,8958.07
5091,2021-09-10 09:00:00,2021-09-10,4,58218.84,60.1,9/10/21 3:54,59.0,9/10/21 3:53,75.9,9/10/21 3:53,9326.91
5092,2021-09-10 10:00:00,2021-09-10,5,59181.59,55.9,9/10/21 4:54,59.0,9/10/21 4:53,75.9,9/10/21 4:53,9482.45
5093,2021-09-10 11:00:00,2021-09-10,6,62310.3,57.0,9/10/21 5:54,57.9,9/10/21 5:53,75.0,9/10/21 5:53,9711.52
5094,2021-09-10 12:00:00,2021-09-10,7,66118.09,57.0,9/10/21 6:54,57.0,9/10/21 6:53,75.0,9/10/21 6:53,9912.89
5095,2021-09-10 13:00:00,2021-09-10,8,68520.51,63.0,9/10/21 7:54,59.0,9/10/21 7:53,77.0,9/10/21 7:53,10570.63
5096,2021-09-10 14:00:00,2021-09-10,9,70426.98,66.0,9/10/21 8:54,63.0,9/10/21 8:53,78.1,9/10/21 8:53,9036.31
5097,2021-09-10 15:00:00,2021-09-10,10,72670.47,70.0,9/10/21 9:54,68.0,9/10/21 9:53,80.1,9/10/21 9:53,5355.42
5098,2021-09-10 16:00:00,2021-09-10,11,75275.01,73.9,9/10/21 10:54,73.0,9/10/21 10:53,82.0,9/10/21 10:53,4353.82
5099,2021-09-10 17:00:00,2021-09-10,12,78058.3,75.0,9/10/21 11:54,75.9,9/10/21 11:53,82.0,9/10/21 11:53,4128.77
5100,2021-09-10 18:00:00,2021-09-10,13,80900.72,75.9,9/10/21 12:54,78.1,9/10/21 12:53,84.0,9/10/21 12:53,3941.25
5101,2021-09-10 19:00:00,2021-09-10,14,83764.48,77.0,9/10/21 13:54,79.0,9/10/21 13:53,84.0,9/10/21 13:53,3624.69
5102,2021-09-10 20:00:00,2021-09-10,15,85917.08,78.1,9/10/21 14:54,80.1,9/10/21 14:53,84.0,9/10/21 14:53,3461.04
5103,2021-09-10 21:00:00,2021-09-10,16,87802.13,77.0,9/10/21 15:54,81.0,9/10/21 15:53,84.9,9/10/21 15:53,3012.56
5104,2021-09-10 22:00:00,2021-09-10,17,88782.51,77.0,9/10/21 16:54,81.0,9/10/21 16:53,84.9,9/10/21 16:53,2626.61
5105,2021-09-10 23:00:00,2021-09-10,18,88047.96,75.0,9/10/21 17:54,81.0,9/10/21 17:53,84.0,9/10/21 17:53,2177.57
5106,2021-09-11 00:00:00,2021-09-10,19,85211.03,72.0,9/10/21 18:54,80.1,9/10/21 18:53,82.9,9/10/21 18:53,1993.69
5107,2021-09-11 01:00:00,2021-09-10,20,82280.27,71.1,9/10/21 19:54,77.0,9/10/21 19:53,81.0,9/10/21 19:53,3522.95
5108,2021-09-11 02:00:00,2021-09-10,21,79359.83,68.0,9/10/21 20:54,75.9,9/10/21 20:53,78.1,9/10/21 20:53,5526.99
5109,2021-09-11 03:00:00,2021-09-10,22,75147.25,66.9,9/10/21 21:54,75.0,9/10/21 21:53,75.0,9/10/21 21:53,8024.17
5110,2021-09-11 04:00:00,2021-09-10,23,70729.24,64.9,9/10/21 22:54,73.0,9/10/21 22:53,73.0,9/10/21 22:53,10167.41
5111,2021-09-11 05:00:00,2021-09-10,24,66443.81,64.0,9/10/21 23:54,73.0,9/10/21 23:53,73.0,9/10/21 23:53,10625.54
5112,2021-09-11 06:00:00,2021-09-11,1,63071.75,62.1,9/11/21 0:54,71.1,9/11/21 0:53,72.0,9/11/21 0:53,11014.21
5113,2021-09-11 07:00:00,2021-09-11,2,60605.15,63.0,9/11/21 1:54,70.0,9/11/21 1:53,69.1,9/11/21 1:53,11000.95
5114,2021-09-11 08:00:00,2021-09-11,3,59006.55,62.1,9/11/21 2:54,68.0,9/11/21 2:53,69.1,9/11/21 2:53,10608.23
5115,2021-09-11 09:00:00,2021-09-11,4,58066.48,62.1,9/11/21 3:54,66.9,9/11/21 3:53,69.1,9/11/21 3:53,9913.71
5116,2021-09-11 10:00:00,2021-09-11,5,57963.51,63.0,9/11/21 4:54,66.9,9/11/21 4:53,70.0,9/11/21 4:53,8727.44
5117,2021-09-11 11:00:00,2021-09-11,6,58946.36,63.0,9/11/21 5:54,66.0,9/11/21 5:53,69.1,9/11/21 5:53,7955.8
5118,2021-09-11 12:00:00,2021-09-11,7,60269.91,63.0,9/11/21 6:54,66.0,9/11/21 6:53,69.1,9/11/21 6:53,7177.22
5119,2021-09-11 13:00:00,2021-09-11,8,62244.77,66.0,9/11/21 7:54,66.9,9/11/21 7:53,75.9,9/11/21 7:53,6977.72
5120,2021-09-11 14:00:00,2021-09-11,9,65486.54,71.1,9/11/21 8:54,69.1,9/11/21 8:53,79.0,9/11/21 8:53,6748.72
5121,2021-09-11 15:00:00,2021-09-11,10,68891.5,73.9,9/11/21 9:54,72.0,9/11/21 9:53,81.0,9/11/21 9:53,6674.77
5122,2021-09-11 16:00:00,2021-09-11,11,72688.8,78.1,9/11/21 10:54,73.0,9/11/21 10:53,82.9,9/11/21 10:53,6129.57
5123,2021-09-11 17:00:00,2021-09-11,12,76334.34,80.1,9/11/21 11:54,75.0,9/11/21 11:53,82.9,9/11/21 11:53,6191.53
5124,2021-09-11 18:00:00,2021-09-11,13,79988.36,81.0,9/11/21 12:54,73.9,9/11/21 12:53,84.9,9/11/21 12:53,6618.42
5125,2021-09-11 19:00:00,2021-09-11,14,83570.44,82.9,9/11/21 13:54,75.9,9/11/21 13:53,86.0,9/11/21 13:53,7232.04
5126,2021-09-11 20:00:00,2021-09-11,15,86555.65,82.9,9/11/21 14:54,78.1,9/11/21 14:53,87.1,9/11/21 14:53,8011.92
5127,2021-09-11 21:00:00,2021-09-11,16,88731.79,82.9,9/11/21 15:54,78.1,9/11/21 15:53,86.0,9/11/21 15:53,9110.89
5128,2021-09-11 22:00:00,2021-09-11,17,89785.21,82.0,9/11/21 16:54,78.1,9/11/21 16:53,84.9,9/11/21 16:53,9689.79
5129,2021-09-11 23:00:00,2021-09-11,18,89369.82,80.1,9/11/21 17:54,75.0,9/11/21 17:53,84.0,9/11/21 17:53,9403.84
5130,2021-09-12 00:00:00,2021-09-11,19,86811.38,78.1,9/11/21 18:54,73.9,9/11/21 18:53,82.0,9/11/21 18:53,9135.26
5131,2021-09-12 01:00:00,2021-09-11,20,84853.92,75.0,9/11/21 19:54,71.1,9/11/21 19:53,81.0,9/11/21 19:53,10969.38
5132,2021-09-12 02:00:00,2021-09-11,21,82283.61,73.9,9/11/21 20:54,70.0,9/11/21 20:53,79.0,9/11/21 20:53,12733.17
5133,2021-09-12 03:00:00,2021-09-11,22,78221.92,73.0,9/11/21 21:54,69.1,9/11/21 21:53,80.1,9/11/21 21:53,13546.75
5134,2021-09-12 04:00:00,2021-09-11,23,74003.24,73.0,9/11/21 22:54,66.9,9/11/21 22:53,80.1,9/11/21 22:53,13370.25
5135,2021-09-12 05:00:00,2021-09-11,24,69719.15,73.0,9/11/21 23:54,64.9,9/11/21 23:53,78.1,9/11/21 23:53,13067.05
5136,2021-09-12 06:00:00,2021-09-12,1,66192.21,73.0,9/12/21 0:54,64.0,9/12/21 0:53,78.1,9/12/21 0:53,12019.97
5137,2021-09-12 07:00:00,2021-09-12,2,63553.67,72.0,9/12/21 1:54,63.0,9/12/21 1:53,77.0,9/12/21 1:53,10871.83
5138,2021-09-12 08:00:00,2021-09-12,3,61403.68,71.1,9/12/21 2:54,61.0,9/12/21 2:53,78.1,9/12/21 2:53,10588.35
5139,2021-09-12 09:00:00,2021-09-12,4,60235.93,71.1,9/12/21 3:54,61.0,9/12/21 3:53,78.1,9/12/21 3:53,10666.05
5140,2021-09-12 10:00:00,2021-09-12,5,59786.49,71.1,9/12/21 4:54,60.1,9/12/21 4:53,78.1,9/12/21 4:53,9784.07
5141,2021-09-12 11:00:00,2021-09-12,6,60059.51,70.0,9/12/21 5:54,59.0,9/12/21 5:53,78.1,9/12/21 5:53,9133.43
5142,2021-09-12 12:00:00,2021-09-12,7,60828.12,70.0,9/12/21 6:54,57.0,9/12/21 6:53,78.1,9/12/21 6:53,9651.13
5143,2021-09-12 13:00:00,2021-09-12,8,62490.22,70.0,9/12/21 7:54,59.0,9/12/21 7:53,79.0,9/12/21 7:53,9842.4
5144,2021-09-12 14:00:00,2021-09-12,9,66226.32,73.9,9/12/21 8:54,57.9,9/12/21 8:53,82.0,9/12/21 8:53,9312.4
5145,2021-09-12 15:00:00,2021-09-12,10,70539.71,77.0,9/12/21 9:54,62.1,9/12/21 9:53,84.9,9/12/21 9:53,6805.76
5146,2021-09-12 16:00:00,2021-09-12,11,74792.14,81.0,9/12/21 10:54,63.0,9/12/21 10:53,84.0,9/12/21 10:53,5052.84
5147,2021-09-12 17:00:00,2021-09-12,12,78900.02,84.9,9/12/21 11:54,64.0,9/12/21 11:53,82.0,9/12/21 11:53,4374.02
5148,2021-09-12 18:00:00,2021-09-12,13,82098.43,86.0,9/12/21 12:54,64.0,9/12/21 12:53,78.1,9/12/21 12:53,4038.14
5149,2021-09-12 19:00:00,2021-09-12,14,84315.68,87.1,9/12/21 13:54,66.0,9/12/21 13:53,77.0,9/12/21 13:53,4018.94
5150,2021-09-12 20:00:00,2021-09-12,15,86101.67,86.0,9/12/21 14:54,68.0,9/12/21 14:53,77.0,9/12/21 14:53,4104.0
5151,2021-09-12 21:00:00,2021-09-12,16,87189.53,86.0,9/12/21 15:54,72.0,9/12/21 15:53,77.0,9/12/21 15:53,4313.31
5152,2021-09-12 22:00:00,2021-09-12,17,87971.33,84.0,9/12/21 16:54,72.0,9/12/21 16:53,78.1,9/12/21 16:53,4430.13
5153,2021-09-12 23:00:00,2021-09-12,18,87703.53,82.0,9/12/21 17:54,71.1,9/12/21 17:53,77.0,9/12/21 17:53,4401.03
5154,2021-09-13 00:00:00,2021-09-12,19,86219.47,79.0,9/12/21 18:54,69.1,9/12/21 18:53,73.0,9/12/21 18:53,4716.3
5155,2021-09-13 01:00:00,2021-09-12,20,85198.56,75.9,9/12/21 19:54,69.1,9/12/21 19:53,73.9,9/12/21 19:53,4981.26
5156,2021-09-13 02:00:00,2021-09-12,21,82525.63,73.9,9/12/21 20:54,66.0,9/12/21 20:53,73.9,9/12/21 20:53,5241.28
5157,2021-09-13 03:00:00,2021-09-12,22,78081.53,73.0,9/12/21 21:54,64.0,9/12/21 21:53,73.0,9/12/21 21:53,5656.05
5158,2021-09-13 04:00:00,2021-09-12,23,73203.27,72.0,9/12/21 22:54,62.1,9/12/21 22:53,73.9,9/12/21 22:53,5947.8
5159,2021-09-13 05:00:00,2021-09-12,24,68851.9,70.0,9/12/21 23:54,59.0,9/12/21 23:53,73.9,9/12/21 23:53,6243.77
5160,2021-09-13 06:00:00,2021-09-13,1,65814.72,68.0,9/13/21 0:54,55.9,9/13/21 0:53,75.0,9/13/21 0:53,6184.45
5161,2021-09-13 07:00:00,2021-09-13,2,63574.74,66.9,9/13/21 1:54,55.9,9/13/21 1:53,75.0,9/13/21 1:53,6263.71
5162,2021-09-13 08:00:00,2021-09-13,3,62221.06,66.0,9/13/21 2:54,57.0,9/13/21 2:53,75.0,9/13/21 2:53,6071.27
5163,2021-09-13 09:00:00,2021-09-13,4,61931.51,66.9,9/13/21 3:54,55.9,9/13/21 3:53,75.9,9/13/21 3:53,6193.07
5164,2021-09-13 10:00:00,2021-09-13,5,63203.01,66.9,9/13/21 4:54,53.1,9/13/21 4:53,75.9,9/13/21 4:53,6439.37
5165,2021-09-13 11:00:00,2021-09-13,6,67203.11,66.0,9/13/21 5:54,54.0,9/13/21 5:53,77.0,9/13/21 5:53,6327.81
5166,2021-09-13 12:00:00,2021-09-13,7,71992.49,66.9,9/13/21 6:54,54.0,9/13/21 6:53,78.1,9/13/21 6:53,6665.03
5167,2021-09-13 13:00:00,2021-09-13,8,74452.97,70.0,9/13/21 7:54,57.0,9/13/21 7:53,78.1,9/13/21 7:53,7204.28
5168,2021-09-13 14:00:00,2021-09-13,9,76572.2,72.0,9/13/21 8:54,61.0,9/13/21 8:53,80.1,9/13/21 8:53,6349.87
5169,2021-09-13 15:00:00,2021-09-13,10,79111.64,77.0,9/13/21 9:54,64.9,9/13/21 9:53,82.9,9/13/21 9:53,4781.02
5170,2021-09-13 16:00:00,2021-09-13,11,82594.33,80.1,9/13/21 10:54,68.0,9/13/21 10:53,84.0,9/13/21 10:53,4044.02
5171,2021-09-13 17:00:00,2021-09-13,12,86022.72,82.9,9/13/21 11:54,70.0,9/13/21 11:53,87.1,9/13/21 11:53,4250.13
5172,2021-09-13 18:00:00,2021-09-13,13,89268.71,84.0,9/13/21 12:54,73.9,9/13/21 12:53,88.0,9/13/21 12:53,4870.91
5173,2021-09-13 19:00:00,2021-09-13,14,91636.31,86.0,9/13/21 13:54,73.0,9/13/21 13:53,88.0,9/13/21 13:53,6016.73
5174,2021-09-13 20:00:00,2021-09-13,15,92880.68,86.0,9/13/21 14:54,75.9,9/13/21 14:53,88.0,9/13/21 14:53,7427.69
5175,2021-09-13 21:00:00,2021-09-13,16,94066.86,84.9,9/13/21 15:54,75.9,9/13/21 15:53,88.0,9/13/21 15:53,8698.12
5176,2021-09-13 22:00:00,2021-09-13,17,94462.33,84.9,9/13/21 16:54,73.9,9/13/21 16:53,86.0,9/13/21 16:53,8853.68
5177,2021-09-13 23:00:00,2021-09-13,18,93318.48,81.0,9/13/21 17:54,73.0,9/13/21 17:53,84.9,9/13/21 17:53,7412.32
5178,2021-09-14 00:00:00,2021-09-13,19,91482.59,79.0,9/13/21 18:54,72.0,9/13/21 18:53,82.9,9/13/21 18:53,5949.79
5179,2021-09-14 01:00:00,2021-09-13,20,90235.6,77.0,9/13/21 19:54,71.1,9/13/21 19:53,82.0,9/13/21 19:53,5939.74
5180,2021-09-14 02:00:00,2021-09-13,21,87222.78,75.9,9/13/21 20:54,69.1,9/13/21 20:53,82.0,9/13/21 20:53,7482.32
5181,2021-09-14 03:00:00,2021-09-13,22,82438.23,75.0,9/13/21 21:54,66.9,9/13/21 21:53,82.0,9/13/21 21:53,7910.69
5182,2021-09-14 04:00:00,2021-09-13,23,77661.85,73.9,9/13/21 22:54,66.9,9/13/21 22:53,82.0,9/13/21 22:53,9725.97
5183,2021-09-14 05:00:00,2021-09-13,24,73364.51,73.0,9/13/21 23:54,66.9,9/13/21 23:53,80.1,9/13/21 23:53,11283.29
5184,2021-09-14 06:00:00,2021-09-14,1,70201.87,72.0,9/14/21 0:54,64.0,9/14/21 0:53,81.0,9/14/21 0:53,11148.83
5185,2021-09-14 07:00:00,2021-09-14,2,67814.36,71.1,9/14/21 1:54,63.0,9/14/21 1:53,80.1,9/14/21 1:53,10534.19
5186,2021-09-14 08:00:00,2021-09-14,3,66159.2,71.1,9/14/21 2:54,62.1,9/14/21 2:53,80.1,9/14/21 2:53,9672.79
5187,2021-09-14 09:00:00,2021-09-14,4,65805.34,72.0,9/14/21 3:54,61.0,9/14/21 3:53,79.0,9/14/21 3:53,10130.47
5188,2021-09-14 10:00:00,2021-09-14,5,67061.19,71.1,9/14/21 4:54,61.0,9/14/21 4:53,79.0,9/14/21 4:53,10757.33
5189,2021-09-14 11:00:00,2021-09-14,6,70711.85,70.0,9/14/21 5:54,61.0,9/14/21 5:53,79.0,9/14/21 5:53,10876.51
5190,2021-09-14 12:00:00,2021-09-14,7,75084.04,71.1,9/14/21 6:54,61.0,9/14/21 6:53,79.0,9/14/21 6:53,10258.72
5191,2021-09-14 13:00:00,2021-09-14,8,77542.22,73.9,9/14/21 7:54,60.1,9/14/21 7:53,79.0,9/14/21 7:53,9604.0
5192,2021-09-14 14:00:00,2021-09-14,9,79872.44,77.0,9/14/21 8:54,61.0,9/14/21 8:53,77.0,9/14/21 8:53,8930.47
5193,2021-09-14 15:00:00,2021-09-14,10,82954.57,81.0,9/14/21 9:54,62.1,9/14/21 9:53,77.0,9/14/21 9:53,8399.91
5194,2021-09-14 16:00:00,2021-09-14,11,86170.39,82.9,9/14/21 10:54,63.0,9/14/21 10:53,77.0,9/14/21 10:53,7711.51
5195,2021-09-14 17:00:00,2021-09-14,12,89174.18,86.0,9/14/21 11:54,66.0,9/14/21 11:53,73.0,9/14/21 11:53,7565.8
5196,2021-09-14 18:00:00,2021-09-14,13,91746.77,87.1,9/14/21 12:54,66.9,9/14/21 12:53,75.9,9/14/21 12:53,7407.03
5197,2021-09-14 19:00:00,2021-09-14,14,93598.22,89.1,9/14/21 13:54,70.0,9/14/21 13:53,75.9,9/14/21 13:53,7471.84
5198,2021-09-14 20:00:00,2021-09-14,15,94291.71,88.0,9/14/21 14:54,71.1,9/14/21 14:53,77.0,9/14/21 14:53,7631.25
5199,2021-09-14 21:00:00,2021-09-14,16,94012.96,88.0,9/14/21 15:54,70.0,9/14/21 15:53,75.0,9/14/21 15:53,7558.36
5200,2021-09-14 22:00:00,2021-09-14,17,93094.52,82.0,9/14/21 16:54,71.1,9/14/21 16:53,75.0,9/14/21 16:53,7086.76
5201,2021-09-14 23:00:00,2021-09-14,18,91584.46,82.9,9/14/21 17:54,71.1,9/14/21 17:53,75.9,9/14/21 17:53,5740.56
5202,2021-09-15 00:00:00,2021-09-14,19,89609.34,73.9,9/14/21 18:54,69.1,9/14/21 18:53,75.0,9/14/21 18:53,4359.78
5203,2021-09-15 01:00:00,2021-09-14,20,87990.29,73.0,9/14/21 19:54,66.0,9/14/21 19:53,75.9,9/14/21 19:53,3286.65
5204,2021-09-15 02:00:00,2021-09-14,21,85400.61,75.0,9/14/21 20:54,66.0,9/14/21 20:53,75.9,9/14/21 20:53,3063.94
5205,2021-09-15 03:00:00,2021-09-14,22,80476.82,69.1,9/14/21 21:54,62.1,9/14/21 21:53,75.9,9/14/21 21:53,2516.41
5206,2021-09-15 04:00:00,2021-09-14,23,75289.37,68.0,9/14/21 22:54,61.0,9/14/21 22:53,75.9,9/14/21 22:53,2389.59
5207,2021-09-15 05:00:00,2021-09-14,24,70473.27,69.1,9/14/21 23:54,59.0,9/14/21 23:53,75.9,9/14/21 23:53,2435.52
5208,2021-09-15 06:00:00,2021-09-15,1,67150.24,69.1,9/15/21 0:54,57.9,9/15/21 0:53,77.0,9/15/21 0:53,2622.4
5209,2021-09-15 07:00:00,2021-09-15,2,64857.0,69.1,9/15/21 1:54,57.9,9/15/21 1:53,77.0,9/15/21 1:53,2857.51
5210,2021-09-15 08:00:00,2021-09-15,3,63514.68,69.1,9/15/21 2:54,55.9,9/15/21 2:53,73.9,9/15/21 2:53,3062.08
5211,2021-09-15 09:00:00,2021-09-15,4,62879.59,68.0,9/15/21 3:54,55.0,9/15/21 3:53,75.9,9/15/21 3:53,3017.39
5212,2021-09-15 10:00:00,2021-09-15,5,63864.32,68.0,9/15/21 4:54,54.0,9/15/21 4:53,73.9,9/15/21 4:53,3150.52
5213,2021-09-15 11:00:00,2021-09-15,6,67326.6,66.9,9/15/21 5:54,53.1,9/15/21 5:53,73.9,9/15/21 5:53,3452.72
5214,2021-09-15 12:00:00,2021-09-15,7,71592.78,64.9,9/15/21 6:54,52.0,9/15/21 6:53,75.0,9/15/21 6:53,3723.11
5215,2021-09-15 13:00:00,2021-09-15,8,73452.43,66.0,9/15/21 7:54,54.0,9/15/21 7:53,75.0,9/15/21 7:53,4261.33
5216,2021-09-15 14:00:00,2021-09-15,9,74773.73,66.9,9/15/21 8:54,57.9,9/15/21 8:53,75.0,9/15/21 8:53,4430.82
5217,2021-09-15 15:00:00,2021-09-15,10,76511.18,70.0,9/15/21 9:54,62.1,9/15/21 9:53,75.9,9/15/21 9:53,4180.83
5218,2021-09-15 16:00:00,2021-09-15,11,78832.61,72.0,9/15/21 10:54,68.0,9/15/21 10:53,79.0,9/15/21 10:53,4605.8
5219,2021-09-15 17:00:00,2021-09-15,12,81018.57,73.0,9/15/21 11:54,71.1,9/15/21 11:53,77.0,9/15/21 11:53,5055.48
5220,2021-09-15 18:00:00,2021-09-15,13,83239.1,73.0,9/15/21 12:54,75.0,9/15/21 12:53,80.1,9/15/21 12:53,5520.4
5221,2021-09-15 19:00:00,2021-09-15,14,85189.61,73.9,9/15/21 13:54,75.9,9/15/21 13:53,82.0,9/15/21 13:53,5633.19
