UTC Timestamp (Interval Ending),MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Minneapolis Temperature (Fahrenheit),New Orleans International Airport Temperature (Fahrenheit),MISO Total Wind Generation (MW),GDP
2023-07-12 20:00:00,98057.91,84.9,79.0,84.9,5102.48,3658336.5197463767
2023-07-12 21:00:00,98830.78,86.0,80.1,86.0,6094.94,3658348.9550271737
2023-07-12 22:00:00,99250.08,84.0,80.1,87.1,5742.35,3658361.390307971
2023-07-12 23:00:00,99337.65,84.0,77.0,89.1,5205.55,3658373.825588768
2023-07-13 00:00:00,98429.92,82.9,75.9,90.0,4321.62,3658386.260869565
2023-07-13 01:00:00,96075.21,80.1,73.0,89.1,3479.63,3658398.696150362
2023-07-13 02:00:00,93269.51,78.1,71.1,87.1,3407.7,3658411.1314311596
2023-07-13 03:00:00,90179.13,77.0,70.0,84.9,3267.01,3658423.5667119566
2023-07-13 04:00:00,84989.95,75.0,68.0,84.0,3653.86,3658436.0019927537
2023-07-13 06:00:00,75605.81,75.9,64.0,82.9,3476.71,3658460.872554348
2023-07-13 07:00:00,72735.52,75.0,63.0,82.9,3215.41,3658473.307835145
2023-07-13 08:00:00,70626.17,73.0,63.0,82.0,2668.67,3658485.743115942
2023-07-13 09:00:00,69565.04,73.0,63.0,82.0,2820.82,3658498.178396739
2023-07-13 10:00:00,70191.76,71.1,63.0,82.0,3530.05,3658510.613677536
2023-07-13 11:00:00,72627.36,71.1,63.0,82.0,3947.0,3658523.048958333
2023-07-13 12:00:00,75719.33,73.0,63.0,82.9,4529.46,3658535.4842391303
2023-07-13 13:00:00,79074.84,72.0,64.0,84.0,4244.79,3658547.9195199274
2023-07-13 14:00:00,82188.2,72.0,66.9,84.9,2845.37,3658560.3548007244
2023-07-13 15:00:00,85170.58,72.0,72.0,87.1,2819.77,3658572.7900815215
2023-07-13 16:00:00,88839.42,75.0,77.0,90.0,3461.38,3658585.2253623186
2023-07-13 17:00:00,92407.95,79.0,79.0,91.0,4396.31,3658597.6606431156
2023-07-13 18:00:00,96198.27,78.1,82.9,93.0,5935.44,3658610.095923913
2023-07-13 19:00:00,99345.32,78.1,84.9,93.9,7349.49,3658622.5312047102
2023-07-13 20:00:00,101523.7,77.0,86.0,93.9,8278.8,3658634.9664855073
2023-07-13 22:00:00,104107.01,82.0,86.0,93.0,7524.44,3658659.8370471015
2023-07-13 23:00:00,104040.67,80.1,86.0,91.9,5952.84,3658672.2723278985
2023-07-14 00:00:00,102858.89,78.1,84.9,88.0,5201.58,3658684.7076086956
2023-07-14 01:00:00,99843.28,75.9,82.9,87.1,4543.78,3658697.1428894927
2023-07-14 02:00:00,96831.58,73.9,82.4,84.9,4779.92,3658709.5781702898
2023-07-14 03:00:00,93302.46,73.9,73.4,84.0,6217.64,3658722.013451087
2023-07-14 04:00:00,87478.37,71.1,70.0,82.9,8418.12,3658734.448731884
2023-07-14 06:00:00,77043.62,69.1,71.1,82.0,9097.52,3658759.319293478
2023-07-14 07:00:00,73811.67,68.0,70.0,81.0,8475.83,3658771.754574275
2023-07-14 08:00:00,71430.35,66.9,69.1,81.0,7292.7,3658784.189855072
2023-07-14 09:00:00,70242.43,66.9,68.0,81.0,6627.53,3658796.6251358693
2023-07-14 10:00:00,70737.74,66.9,66.9,81.0,6266.32,3658809.060416667
2023-07-14 11:00:00,72650.47,66.9,66.9,81.0,6347.5,3658821.495697464
2023-07-14 12:00:00,75975.87,70.0,66.9,81.0,6422.74,3658833.930978261
2023-07-14 13:00:00,80185.43,73.0,70.0,82.9,5153.29,3658846.366259058
2023-07-14 14:00:00,84527.51,75.9,73.0,86.0,4207.41,3658858.801539855
2023-07-14 15:00:00,89206.46,79.0,78.1,90.0,3577.98,3658871.236820652
2023-07-14 16:00:00,93989.79,81.0,81.0,91.0,4118.08,3658883.672101449
2023-07-14 17:00:00,98530.52,82.9,84.0,91.0,5213.98,3658896.1073822463
2023-07-14 18:00:00,102438.09,84.9,87.1,93.9,5338.06,3658908.5426630434
2023-07-14 19:00:00,105799.28,87.1,88.0,90.0,5945.51,3658920.9779438404
2023-07-14 20:00:00,107907.17,87.1,87.1,90.0,8552.82,3658933.4132246375
2023-07-14 21:00:00,109357.93,88.0,87.1,93.0,9262.86,3658945.8485054346
2023-07-14 22:00:00,110017.01,88.0,82.4,91.9,9025.95,3658958.2837862317
2023-07-14 23:00:00,108754.32,87.1,78.1,90.0,8299.33,3658970.7190670287
2023-07-15 00:00:00,105698.59,84.9,72.0,91.9,6946.42,3658983.154347826
2023-07-15 01:00:00,101310.01,81.0,73.9,89.1,5304.17,3658995.5896286233
2023-07-15 02:00:00,97680.56,80.1,73.9,86.0,6075.22,3659008.0249094204
2023-07-15 03:00:00,93799.39,79.0,73.0,84.9,6733.9,3659020.4601902175
2023-07-15 04:00:00,88031.97,78.1,71.1,82.9,7033.32,3659032.8954710145
2023-07-15 06:00:00,77427.1,77.0,69.1,82.0,7372.02,3659057.7660326087
2023-07-15 07:00:00,73697.76,75.0,68.0,81.0,7583.48,3659070.2013134058
2023-07-15 08:00:00,71134.16,75.9,66.9,80.1,7603.33,3659082.636594203
2023-07-15 09:00:00,69284.51,75.9,64.9,80.1,7218.63,3659095.071875
2023-07-15 10:00:00,68605.33,73.0,64.0,80.1,7155.93,3659107.507155797
2023-07-15 11:00:00,68637.4,71.1,64.0,80.1,6520.58,3659119.942436594
2023-07-15 12:00:00,69259.17,70.0,64.0,81.0,6023.6,3659132.377717391
2023-07-15 13:00:00,71824.36,69.1,64.9,84.9,5056.0,3659144.812998188
2023-07-15 14:00:00,75587.66,70.0,68.0,86.0,3811.62,3659157.2482789853
2023-07-15 15:00:00,79240.66,72.0,71.1,87.1,2750.69,3659169.6835597823
2023-07-15 16:00:00,83268.05,75.0,73.9,90.0,3063.04,3659182.1188405794
2023-07-15 17:00:00,86740.5,77.0,77.0,93.9,4452.16,3659194.554121377
2023-07-15 18:00:00,89986.13,79.0,79.0,91.9,6051.1,3659206.989402174
2023-07-15 19:00:00,92520.47,79.0,79.0,95.0,7480.07,3659219.424682971
2023-07-15 20:00:00,94974.86,81.0,82.0,97.0,8771.96,3659231.859963768
2023-07-15 21:00:00,96831.74,81.0,81.0,98.1,8921.23,3659244.2952445652
2023-07-15 22:00:00,98376.97,84.0,80.1,98.1,9212.4,3659256.7305253623
2023-07-15 23:00:00,98453.72,82.9,79.0,96.1,8618.78,3659269.1658061594
2023-07-16 00:00:00,96546.83,81.0,77.0,93.0,7001.13,3659281.6010869564
2023-07-16 01:00:00,92834.46,78.1,75.0,90.0,5572.62,3659294.0363677535
2023-07-16 02:00:00,89473.4,77.0,73.0,88.0,5007.11,3659306.4716485506
2023-07-16 03:00:00,86060.15,73.9,70.0,86.0,5152.86,3659318.9069293477
2023-07-16 04:00:00,80890.23,73.9,68.0,84.0,4931.6,3659331.3422101447
2023-07-16 06:00:00,71776.59,71.1,66.0,82.9,5880.47,3659356.212771739
2023-07-16 07:00:00,68630.98,71.1,64.0,82.9,5722.95,3659368.648052536
2023-07-16 08:00:00,66421.38,68.0,64.0,82.0,5797.05,3659381.083333333
2023-07-16 09:00:00,65067.9,66.9,63.0,82.0,6181.55,3659393.5186141306
2023-07-16 10:00:00,64198.89,66.0,61.0,81.0,6396.55,3659405.9538949276
2023-07-16 11:00:00,63790.15,64.9,61.0,82.0,5727.22,3659418.3891757247
2023-07-16 12:00:00,63876.85,66.9,61.0,82.0,5726.03,3659430.824456522
2023-07-16 13:00:00,66443.87,69.1,63.0,84.0,5821.67,3659443.259737319
2023-07-16 14:00:00,70639.61,73.0,64.0,87.1,4588.24,3659455.695018116
2023-07-16 15:00:00,75221.3,75.9,66.0,89.1,3670.02,3659468.130298913
2023-07-16 16:00:00,79857.2,78.1,66.9,91.9,4839.84,3659480.56557971
2023-07-16 17:00:00,84008.1,81.0,70.0,91.9,6753.73,3659493.000860507
2023-07-16 18:00:00,87942.02,81.0,73.9,95.0,8924.42,3659505.436141304
2023-07-16 19:00:00,91205.3,84.0,77.0,96.1,10888.4,3659517.8714221013
2023-07-16 20:00:00,93336.98,82.9,79.0,97.0,11554.15,3659530.3067028983
2023-07-16 21:00:00,94214.38,82.9,79.0,80.1,11726.8,3659542.7419836954
2023-07-16 22:00:00,93905.83,82.0,79.0,79.0,10929.52,3659555.1772644925
2023-07-16 23:00:00,93318.54,80.1,77.0,75.9,10243.05,3659567.6125452896
2023-07-17 00:00:00,91420.61,79.0,75.0,75.9,9071.27,3659580.047826087
2023-07-17 01:00:00,88471.89,70.0,72.0,77.0,7701.05,3659592.483106884
2023-07-17 02:00:00,85832.39,71.1,69.1,78.1,7356.95,3659604.9183876812
2023-07-17 03:00:00,82584.75,71.1,66.9,78.1,7798.74,3659617.3536684783
2023-07-17 04:00:00,77651.07,72.0,64.9,77.0,7790.42,3659629.7889492754
2023-07-17 06:00:00,68862.71,71.1,63.0,75.9,6234.49,3659654.6595108695
2023-07-17 07:00:00,66388.94,71.1,62.1,77.0,5541.78,3659667.0947916666
2023-07-17 08:00:00,64829.72,69.1,60.1,77.0,5484.02,3659679.5300724637
2023-07-17 09:00:00,64221.34,69.1,59.0,75.9,5425.38,3659691.9653532607
2023-07-17 10:00:00,65042.75,69.1,57.9,75.9,5713.61,3659704.400634058
2023-07-17 11:00:00,67547.37,69.1,57.0,77.0,6138.71,3659716.835914855
2023-07-17 12:00:00,71157.39,69.1,59.0,77.0,5520.54,3659729.271195652
2023-07-17 13:00:00,74735.56,70.0,62.1,82.0,3967.37,3659741.706476449
2023-07-17 14:00:00,78204.88,72.0,64.0,84.0,2220.78,3659754.141757246
2023-07-17 15:00:00,82154.25,73.9,66.9,84.9,2023.2,3659766.577038043
2023-07-17 16:00:00,86120.46,77.0,69.1,87.1,3082.1,3659779.0123188407
2023-07-17 17:00:00,90348.89,79.0,71.1,89.1,4307.63,3659791.447599638
2023-07-17 18:00:00,94301.45,79.0,72.0,91.0,4092.64,3659803.882880435
2023-07-17 19:00:00,97499.99,82.0,71.1,91.9,3458.88,3659816.318161232
2023-07-17 20:00:00,99695.48,82.0,71.1,93.0,3008.46,3659828.753442029
2023-07-17 21:00:00,100588.33,82.9,73.0,93.0,2695.23,3659841.188722826
2023-07-17 22:00:00,100582.37,80.1,73.9,93.9,2685.12,3659853.624003623
2023-07-17 23:00:00,99366.84,64.9,73.9,91.9,2517.84,3659866.05928442
2023-07-18 00:00:00,97155.41,64.9,73.0,88.0,2114.97,3659878.4945652173
2023-07-18 01:00:00,93707.81,64.9,71.1,87.1,1638.69,3659890.9298460144
2023-07-18 02:00:00,90564.51,64.9,69.1,84.0,1812.85,3659903.3651268114
2023-07-18 03:00:00,86956.86,64.9,68.0,84.0,2360.22,3659915.8004076085
2023-07-18 04:00:00,81268.58,64.9,66.9,82.0,2828.71,3659928.2356884056
2023-07-18 06:00:00,71592.99,66.0,64.0,81.0,2747.12,3659953.1062499997
2023-07-18 07:00:00,68611.26,66.0,63.0,81.0,2748.13,3659965.5415307973
2023-07-18 08:00:00,66672.02,66.0,62.1,80.1,2616.73,3659977.9768115943
2023-07-18 09:00:00,65880.34,66.0,61.0,81.0,2856.94,3659990.4120923914
2023-07-18 10:00:00,66731.78,64.9,60.1,80.1,2662.54,3660002.8473731885
2023-07-18 11:00:00,69026.6,64.0,60.1,79.0,2651.48,3660015.2826539855
2023-07-18 12:00:00,72225.02,66.0,61.0,79.0,3220.87,3660027.7179347826
2023-07-18 13:00:00,75577.78,66.9,64.9,82.9,3233.53,3660040.1532155797
2023-07-18 14:00:00,78838.31,69.1,71.1,86.0,2361.43,3660052.5884963768
2023-07-18 15:00:00,82825.73,73.0,73.9,88.0,1969.32,3660065.023777174
2023-07-18 16:00:00,86896.97,77.0,75.0,90.0,2823.44,3660077.459057971
2023-07-18 17:00:00,90702.78,80.1,75.9,91.9,3024.58,3660089.894338768
2023-07-18 18:00:00,94069.53,81.0,78.1,91.9,2707.71,3660102.329619565
2023-07-18 19:00:00,96880.21,81.0,79.0,93.9,2229.29,3660114.764900362
2023-07-18 20:00:00,98704.26,79.0,82.0,93.9,1877.91,3660127.200181159
2023-07-18 21:00:00,99949.45,78.1,81.0,93.9,1920.74,3660139.6354619563
2023-07-18 22:00:00,101036.97,81.0,81.0,95.0,1939.53,3660152.0707427533
2023-07-18 23:00:00,101388.63,80.1,81.0,90.0,2067.34,3660164.506023551
2023-07-19 00:00:00,100320.22,78.1,80.1,91.0,2304.04,3660176.941304348
2023-07-19 01:00:00,97613.13,75.9,79.0,89.1,2333.47,3660189.376585145
2023-07-19 02:00:00,94578.47,75.9,78.1,87.1,2544.91,3660201.811865942
2023-07-19 03:00:00,90793.96,73.9,75.9,86.0,3404.58,3660214.247146739
2023-07-19 04:00:00,84730.22,73.0,75.0,84.9,4163.69,3660226.682427536
2023-07-19 06:00:00,74804.12,70.0,73.0,82.9,6078.9,3660251.5529891304
2023-07-19 07:00:00,71813.27,68.0,72.0,82.0,6932.77,3660263.9882699274
2023-07-19 08:00:00,69665.45,66.9,70.0,82.0,7826.01,3660276.4235507245
2023-07-19 09:00:00,68710.07,66.9,68.0,80.1,8180.45,3660288.8588315216
2023-07-19 10:00:00,69461.11,66.9,68.0,80.1,8386.41,3660301.2941123187
2023-07-19 11:00:00,71742.91,66.9,66.9,79.0,8154.79,3660313.7293931157
2023-07-19 12:00:00,74644.44,66.9,66.0,80.1,7033.21,3660326.164673913
2023-07-19 13:00:00,78355.27,70.0,66.9,84.0,5639.51,3660338.59995471
2023-07-19 14:00:00,82199.8,75.0,70.0,87.1,3541.75,3660351.035235507
2023-07-19 15:00:00,86253.46,75.9,73.9,89.1,3463.93,3660363.4705163045
2023-07-19 16:00:00,90628.38,78.1,75.9,90.0,4152.21,3660375.9057971016
2023-07-19 17:00:00,94987.68,80.1,79.0,91.9,4279.04,3660388.3410778986
2023-07-19 18:00:00,99130.82,82.9,82.9,93.9,4108.67,3660400.7763586957
2023-07-19 19:00:00,102740.01,82.9,84.0,95.0,4199.66,3660413.211639493
2023-07-19 20:00:00,105395.3,82.9,87.1,96.1,4877.01,3660425.64692029
2023-07-19 21:00:00,106934.72,84.0,88.0,96.1,5864.66,3660438.082201087
2023-07-19 22:00:00,107466.41,84.0,89.1,96.1,5450.88,3660450.517481884
2023-07-19 23:00:00,107399.51,84.9,87.1,93.9,6141.06,3660462.952762681
2023-07-20 00:00:00,105452.75,80.1,84.2,91.9,6379.43,3660475.388043478
2023-07-20 01:00:00,102028.17,79.0,71.6,90.0,5860.85,3660487.823324275
2023-07-20 02:00:00,99241.57,75.9,71.1,88.0,6129.16,3660500.2586050723
