UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard)
2023-07-02 12:00:00,2023-07-02,7,65481.15,71.1,7/2/23 6:54,73.0,7/2/23 6:53,82.0,7/2/23 6:53
2023-07-02 13:00:00,2023-07-02,8,68364.92,72.0,7/2/23 7:54,75.0,7/2/23 7:53,84.9,7/2/23 7:53
2023-07-02 14:00:00,2023-07-02,9,72870.51,72.0,7/2/23 8:54,75.9,7/2/23 8:53,88.0,7/2/23 8:53
2023-07-02 15:00:00,2023-07-02,10,77527.89,73.9,7/2/23 9:54,79.0,7/2/23 9:53,90.0,7/2/23 9:53
2023-07-02 16:00:00,2023-07-02,11,81530.29,79.0,7/2/23 10:54,82.9,7/2/23 10:53,90.0,7/2/23 10:53
2023-07-02 17:00:00,2023-07-02,12,85577.65,82.0,7/2/23 11:54,84.9,7/2/23 11:53,93.0,7/2/23 11:53
2023-07-02 18:00:00,2023-07-02,13,89352.9,82.9,7/2/23 12:54,87.1,7/2/23 12:53,95.0,7/2/23 12:53
2023-07-02 19:00:00,2023-07-02,14,92185.46,86.0,7/2/23 13:54,88.0,7/2/23 13:53,95.0,7/2/23 13:53
2023-07-02 20:00:00,2023-07-02,15,93630.92,68.0,7/2/23 14:54,86.0,7/2/23 14:53,95.0,7/2/23 14:53
2023-07-02 21:00:00,2023-07-02,16,94598.52,70.0,7/2/23 15:54,89.1,7/2/23 15:53,95.0,7/2/23 15:53
2023-07-02 22:00:00,2023-07-02,17,95619.77,75.9,7/2/23 16:54,87.1,7/2/23 16:53,93.9,7/2/23 16:53
2023-07-02 23:00:00,2023-07-02,18,95944.64,77.0,7/2/23 17:54,86.0,7/2/23 17:53,93.0,7/2/23 17:53
2023-07-03 00:00:00,2023-07-02,19,94577.8,75.9,7/2/23 18:54,89.1,7/2/23 18:53,91.0,7/2/23 18:53
2023-07-03 01:00:00,2023-07-02,20,91955.76,75.0,7/2/23 19:54,86.0,7/2/23 19:53,89.1,7/2/23 19:53
2023-07-03 02:00:00,2023-07-02,21,88910.72,73.0,7/2/23 20:54,84.0,7/2/23 20:53,87.1,7/2/23 20:53
2023-07-03 03:00:00,2023-07-02,22,85928.26,72.0,7/2/23 21:54,82.0,7/2/23 21:53,86.0,7/2/23 21:53
2023-07-03 04:00:00,2023-07-02,23,81256.12,71.1,7/2/23 22:54,79.0,7/2/23 22:53,84.9,7/2/23 22:53
2023-07-03 05:00:00,2023-07-02,24,76084.43,70.0,7/2/23 23:54,81.0,7/2/23 23:53,84.0,7/2/23 23:53
2023-07-03 06:00:00,2023-07-03,1,71714.17,70.0,7/3/23 0:54,79.0,7/3/23 0:53,82.0,7/3/23 0:53
2023-07-03 07:00:00,2023-07-03,2,68555.44,70.0,7/3/23 1:54,75.0,7/3/23 1:53,82.9,7/3/23 1:53
2023-07-03 08:00:00,2023-07-03,3,66533.78,69.1,7/3/23 2:54,73.9,7/3/23 2:53,82.0,7/3/23 2:53
2023-07-03 09:00:00,2023-07-03,4,65436.3,68.0,7/3/23 3:54,71.1,7/3/23 3:53,81.0,7/3/23 3:53
2023-07-03 10:00:00,2023-07-03,5,65502.9,69.1,7/3/23 4:54,73.9,7/3/23 4:53,80.1,7/3/23 4:53
2023-07-03 11:00:00,2023-07-03,6,66621.03,69.1,7/3/23 5:54,73.9,7/3/23 5:53,81.0,7/3/23 5:53
2023-07-03 12:00:00,2023-07-03,7,68876.92,69.1,7/3/23 6:54,75.9,7/3/23 6:53,82.9,7/3/23 6:53
2023-07-03 13:00:00,2023-07-03,8,72716.19,69.1,7/3/23 7:54,77.0,7/3/23 7:53,87.1,7/3/23 7:53
2023-07-03 14:00:00,2023-07-03,9,77547.74,70.0,7/3/23 8:54,78.1,7/3/23 8:53,88.0,7/3/23 8:53
2023-07-03 15:00:00,2023-07-03,10,83142.88,75.0,7/3/23 9:54,84.0,7/3/23 9:53,89.1,7/3/23 9:53
2023-07-03 16:00:00,2023-07-03,11,88391.85,78.1,7/3/23 10:54,88.0,7/3/23 10:53,91.9,7/3/23 10:53
2023-07-03 17:00:00,2023-07-03,12,93476.61,79.0,7/3/23 11:54,91.0,7/3/23 11:53,91.9,7/3/23 11:53
2023-07-03 18:00:00,2023-07-03,13,97546.76,81.0,7/3/23 12:54,91.9,7/3/23 12:53,91.9,7/3/23 12:53
2023-07-03 19:00:00,2023-07-03,14,100822.29,84.0,7/3/23 13:54,93.0,7/3/23 13:53,91.9,7/3/23 13:53
2023-07-03 20:00:00,2023-07-03,15,103084.76,82.9,7/3/23 14:54,95.0,7/3/23 14:53,91.9,7/3/23 14:53
2023-07-03 21:00:00,2023-07-03,16,104448.41,84.9,7/3/23 15:54,93.9,7/3/23 15:53,91.9,7/3/23 15:53
2023-07-03 22:00:00,2023-07-03,17,105506.81,84.9,7/3/23 16:54,93.0,7/3/23 16:53,93.0,7/3/23 16:53
2023-07-03 23:00:00,2023-07-03,18,105319.09,84.9,7/3/23 17:54,91.9,7/3/23 17:53,91.9,7/3/23 17:53
2023-07-04 00:00:00,2023-07-03,19,102904.86,81.0,7/3/23 18:54,91.9,7/3/23 18:53,90.0,7/3/23 18:53
2023-07-04 01:00:00,2023-07-03,20,98968.55,80.1,7/3/23 19:54,82.0,7/3/23 19:53,88.0,7/3/23 19:53
2023-07-04 02:00:00,2023-07-03,21,94539.42,78.1,7/3/23 20:54,77.0,7/3/23 20:53,86.0,7/3/23 20:53
2023-07-04 03:00:00,2023-07-03,22,89919.29,75.9,7/3/23 21:54,77.0,7/3/23 21:53,84.9,7/3/23 21:53
2023-07-04 04:00:00,2023-07-03,23,84729.63,73.0,7/3/23 22:54,75.9,7/3/23 22:53,84.0,7/3/23 22:53
2023-07-04 05:00:00,2023-07-03,24,79074.99,72.0,7/3/23 23:54,73.0,7/3/23 23:53,84.0,7/3/23 23:53
2023-07-04 06:00:00,2023-07-04,1,74219.1,72.0,7/4/23 0:54,71.1,7/4/23 0:53,82.9,7/4/23 0:53
2023-07-04 07:00:00,2023-07-04,2,70284.35,71.1,7/4/23 1:54,69.1,7/4/23 1:53,81.0,7/4/23 1:53
2023-07-04 08:00:00,2023-07-04,3,67486.58,69.1,7/4/23 2:54,68.0,7/4/23 2:53,81.0,7/4/23 2:53
2023-07-04 09:00:00,2023-07-04,4,65784.86,68.0,7/4/23 3:54,68.0,7/4/23 3:53,81.0,7/4/23 3:53
2023-07-04 10:00:00,2023-07-04,5,65130.82,68.0,7/4/23 4:54,69.1,7/4/23 4:53,81.0,7/4/23 4:53
2023-07-04 11:00:00,2023-07-04,6,65022.81,69.1,7/4/23 5:54,70.0,7/4/23 5:53,81.0,7/4/23 5:53
2023-07-04 12:00:00,2023-07-04,7,65809.58,71.1,7/4/23 6:54,71.1,7/4/23 6:53,82.0,7/4/23 6:53
2023-07-04 13:00:00,2023-07-04,8,69005.36,73.9,7/4/23 7:54,73.9,7/4/23 7:53,84.9,7/4/23 7:53
2023-07-04 14:00:00,2023-07-04,9,74424.54,79.0,7/4/23 8:54,75.9,7/4/23 8:53,88.0,7/4/23 8:53
2023-07-04 15:00:00,2023-07-04,10,80918.64,82.9,7/4/23 9:54,79.0,7/4/23 9:53,89.1,7/4/23 9:53
2023-07-04 16:00:00,2023-07-04,11,87007.31,84.9,7/4/23 10:54,68.0,7/4/23 10:53,90.0,7/4/23 10:53
2023-07-04 17:00:00,2023-07-04,12,91796.9,87.1,7/4/23 11:54,72.0,7/4/23 11:53,86.0,7/4/23 11:53
2023-07-04 18:00:00,2023-07-04,13,95296.24,87.1,7/4/23 12:54,73.9,7/4/23 12:53,88.0,7/4/23 12:53
2023-07-04 19:00:00,2023-07-04,14,97768.44,90.0,7/4/23 13:54,73.9,7/4/23 13:53,87.1,7/4/23 13:53
2023-07-04 20:00:00,2023-07-04,15,99093.27,89.1,7/4/23 14:54,75.9,7/4/23 14:53,84.9,7/4/23 14:53
2023-07-04 21:00:00,2023-07-04,16,100670.97,87.1,7/4/23 15:54,79.0,7/4/23 15:53,88.0,7/4/23 15:53
2023-07-04 22:00:00,2023-07-04,17,101853.79,81.0,7/4/23 16:54,80.1,7/4/23 16:53,91.0,7/4/23 16:53
2023-07-04 23:00:00,2023-07-04,18,101683.15,80.1,7/4/23 17:54,81.0,7/4/23 17:53,89.1,7/4/23 17:53
2023-07-05 00:00:00,2023-07-04,19,100063.14,81.0,7/4/23 18:54,81.0,7/4/23 18:53,89.1,7/4/23 18:53
2023-07-05 01:00:00,2023-07-04,20,96846.77,80.1,7/4/23 19:54,80.1,7/4/23 19:53,87.1,7/4/23 19:53
2023-07-05 02:00:00,2023-07-04,21,92877.18,78.1,7/4/23 20:54,79.0,7/4/23 20:53,87.1,7/4/23 20:53
2023-07-05 03:00:00,2023-07-04,22,88726.95,75.9,7/4/23 21:54,75.0,7/4/23 21:53,84.9,7/4/23 21:53
2023-07-05 04:00:00,2023-07-04,23,84483.71,75.0,7/4/23 22:54,73.9,7/4/23 22:53,82.9,7/4/23 22:53
2023-07-05 05:00:00,2023-07-04,24,79344.41,73.0,7/4/23 23:54,73.0,7/4/23 23:53,82.0,7/4/23 23:53
2023-07-05 06:00:00,2023-07-05,1,74520.27,73.0,7/5/23 0:54,72.0,7/5/23 0:53,82.0,7/5/23 0:53
2023-07-05 07:00:00,2023-07-05,2,71010.23,73.0,7/5/23 1:54,71.1,7/5/23 1:53,82.0,7/5/23 1:53
2023-07-05 08:00:00,2023-07-05,3,68656.18,72.0,7/5/23 2:54,69.1,7/5/23 2:53,81.0,7/5/23 2:53
2023-07-05 09:00:00,2023-07-05,4,67821.12,72.0,7/5/23 3:54,68.0,7/5/23 3:53,80.1,7/5/23 3:53
2023-07-05 10:00:00,2023-07-05,5,68387.4,70.0,7/5/23 4:54,64.9,7/5/23 4:53,80.1,7/5/23 4:53
2023-07-05 11:00:00,2023-07-05,6,70837.46,71.1,7/5/23 5:54,64.9,7/5/23 5:53,78.1,7/5/23 5:53
2023-07-05 12:00:00,2023-07-05,7,75005.08,73.9,7/5/23 6:54,66.9,7/5/23 6:53,82.0,7/5/23 6:53
2023-07-05 13:00:00,2023-07-05,8,80450.69,77.0,7/5/23 7:54,66.9,7/5/23 7:53,86.0,7/5/23 7:53
2023-07-05 14:00:00,2023-07-05,9,85940.57,81.0,7/5/23 8:54,70.0,7/5/23 8:53,89.1,7/5/23 8:53
2023-07-05 15:00:00,2023-07-05,10,92176.7,82.9,7/5/23 9:54,71.1,7/5/23 9:53,91.0,7/5/23 9:53
2023-07-05 16:00:00,2023-07-05,11,97567.37,84.9,7/5/23 10:54,73.0,7/5/23 10:53,93.0,7/5/23 10:53
2023-07-05 17:00:00,2023-07-05,12,102034.2,86.0,7/5/23 11:54,73.9,7/5/23 11:53,93.9,7/5/23 11:53
2023-07-05 18:00:00,2023-07-05,13,105783.81,88.0,7/5/23 12:54,75.0,7/5/23 12:53,93.0,7/5/23 12:53
2023-07-05 19:00:00,2023-07-05,14,107814.67,88.0,7/5/23 13:54,75.0,7/5/23 13:53,84.0,7/5/23 13:53
2023-07-05 20:00:00,2023-07-05,15,107933.54,90.0,7/5/23 14:54,75.0,7/5/23 14:53,88.0,7/5/23 14:53
2023-07-05 21:00:00,2023-07-05,16,107826.07,89.1,7/5/23 15:54,75.9,7/5/23 15:53,91.0,7/5/23 15:53
2023-07-05 22:00:00,2023-07-05,17,106999.89,88.0,7/5/23 16:54,75.9,7/5/23 16:53,91.0,7/5/23 16:53
2023-07-05 23:00:00,2023-07-05,18,105905.47,88.0,7/5/23 17:54,75.0,7/5/23 17:53,87.1,7/5/23 17:53
2023-07-06 00:00:00,2023-07-05,19,103312.68,84.9,7/5/23 18:54,73.0,7/5/23 18:53,84.9,7/5/23 18:53
2023-07-06 01:00:00,2023-07-05,20,99372.29,82.9,7/5/23 19:54,71.1,7/5/23 19:53,82.9,7/5/23 19:53
2023-07-06 02:00:00,2023-07-05,21,95539.02,79.0,7/5/23 20:54,69.1,7/5/23 20:53,82.0,7/5/23 20:53
2023-07-06 03:00:00,2023-07-05,22,91487.35,78.1,7/5/23 21:54,66.9,7/5/23 21:53,81.0,7/5/23 21:53
2023-07-06 04:00:00,2023-07-05,23,85564.63,73.9,7/5/23 22:54,66.0,7/5/23 22:53,82.0,7/5/23 22:53
2023-07-06 05:00:00,2023-07-05,24,80056.54,73.9,7/5/23 23:54,64.9,7/5/23 23:53,82.0,7/5/23 23:53
2023-07-06 06:00:00,2023-07-06,1,75622.68,73.0,7/6/23 0:54,63.0,7/6/23 0:53,79.0,7/6/23 0:53
2023-07-06 07:00:00,2023-07-06,2,72540.06,73.0,7/6/23 1:54,61.0,7/6/23 1:53,80.1,7/6/23 1:53
2023-07-06 08:00:00,2023-07-06,3,70125.75,72.0,7/6/23 2:54,57.9,7/6/23 2:53,79.0,7/6/23 2:53
2023-07-06 09:00:00,2023-07-06,4,68814.02,72.0,7/6/23 3:54,57.9,7/6/23 3:53,78.1,7/6/23 3:53
2023-07-06 10:00:00,2023-07-06,5,69452.68,71.1,7/6/23 4:54,57.0,7/6/23 4:53,78.1,7/6/23 4:53
2023-07-06 11:00:00,2023-07-06,6,71310.83,71.1,7/6/23 5:54,55.9,7/6/23 5:53,78.1,7/6/23 5:53
2023-07-06 12:00:00,2023-07-06,7,74265.63,72.0,7/6/23 6:54,57.9,7/6/23 6:53,78.1,7/6/23 6:53
2023-07-06 13:00:00,2023-07-06,8,77880.41,75.0,7/6/23 7:54,61.0,7/6/23 7:53,79.0,7/6/23 7:53
2023-07-06 14:00:00,2023-07-06,9,81073.21,75.9,7/6/23 8:54,64.0,7/6/23 8:53,81.0,7/6/23 8:53
2023-07-06 15:00:00,2023-07-06,10,84489.87,77.0,7/6/23 9:54,66.0,7/6/23 9:53,82.9,7/6/23 9:53
2023-07-06 16:00:00,2023-07-06,11,88210.61,81.0,7/6/23 10:54,69.1,7/6/23 10:53,82.9,7/6/23 10:53
2023-07-06 17:00:00,2023-07-06,12,91888.28,82.0,7/6/23 11:54,71.1,7/6/23 11:53,84.9,7/6/23 11:53
2023-07-06 18:00:00,2023-07-06,13,94769.23,84.0,7/6/23 12:54,73.0,7/6/23 12:53,87.1,7/6/23 12:53
2023-07-06 19:00:00,2023-07-06,14,97311.24,84.0,7/6/23 13:54,70.0,7/6/23 13:53,88.0,7/6/23 13:53
2023-07-06 20:00:00,2023-07-06,15,99177.1,84.9,7/6/23 14:54,73.9,7/6/23 14:53,90.0,7/6/23 14:53
2023-07-06 21:00:00,2023-07-06,16,99963.11,82.9,7/6/23 15:54,75.0,7/6/23 15:53,91.9,7/6/23 15:53
2023-07-06 22:00:00,2023-07-06,17,100118.75,84.9,7/6/23 16:54,73.9,7/6/23 16:53,93.0,7/6/23 16:53
2023-07-06 23:00:00,2023-07-06,18,99182.18,84.9,7/6/23 17:54,73.9,7/6/23 17:53,93.0,7/6/23 17:53
2023-07-07 00:00:00,2023-07-06,19,97030.14,82.0,7/6/23 18:54,75.0,7/6/23 18:53,90.0,7/6/23 18:53
2023-07-07 01:00:00,2023-07-06,20,93616.59,78.1,7/6/23 19:54,73.0,7/6/23 19:53,87.1,7/6/23 19:53
2023-07-07 02:00:00,2023-07-06,21,90392.55,77.0,7/6/23 20:54,71.1,7/6/23 20:53,84.0,7/6/23 20:53
2023-07-07 03:00:00,2023-07-06,22,86912.28,75.0,7/6/23 21:54,70.0,7/6/23 21:53,82.9,7/6/23 21:53
2023-07-07 04:00:00,2023-07-06,23,81389.97,73.9,7/6/23 22:54,68.0,7/6/23 22:53,82.9,7/6/23 22:53
2023-07-07 05:00:00,2023-07-06,24,75717.47,71.1,7/6/23 23:54,66.9,7/6/23 23:53,82.9,7/6/23 23:53
2023-07-07 06:00:00,2023-07-07,1,71103.26,69.1,7/7/23 0:54,66.0,7/7/23 0:53,82.0,7/7/23 0:53
2023-07-07 07:00:00,2023-07-07,2,67973.65,68.0,7/7/23 1:54,64.0,7/7/23 1:53,80.1,7/7/23 1:53
2023-07-07 08:00:00,2023-07-07,3,65845.69,68.0,7/7/23 2:54,63.0,7/7/23 2:53,79.0,7/7/23 2:53
2023-07-07 09:00:00,2023-07-07,4,64905.69,66.9,7/7/23 3:54,61.0,7/7/23 3:53,78.1,7/7/23 3:53
2023-07-07 10:00:00,2023-07-07,5,65492.69,66.0,7/7/23 4:54,61.0,7/7/23 4:53,79.0,7/7/23 4:53
2023-07-07 11:00:00,2023-07-07,6,67477.25,66.0,7/7/23 5:54,60.1,7/7/23 5:53,80.1,7/7/23 5:53
2023-07-07 12:00:00,2023-07-07,7,70392.05,68.0,7/7/23 6:54,61.0,7/7/23 6:53,80.1,7/7/23 6:53
2023-07-07 13:00:00,2023-07-07,8,73985.95,72.0,7/7/23 7:54,63.0,7/7/23 7:53,81.0,7/7/23 7:53
2023-07-07 14:00:00,2023-07-07,9,77498.5,75.9,7/7/23 8:54,68.0,7/7/23 8:53,84.0,7/7/23 8:53
2023-07-07 15:00:00,2023-07-07,10,81141.49,78.1,7/7/23 9:54,71.1,7/7/23 9:53,84.0,7/7/23 9:53
2023-07-07 16:00:00,2023-07-07,11,84839.49,79.0,7/7/23 10:54,73.0,7/7/23 10:53,84.9,7/7/23 10:53
2023-07-07 17:00:00,2023-07-07,12,88345.06,80.1,7/7/23 11:54,73.9,7/7/23 11:53,87.1,7/7/23 11:53
2023-07-07 18:00:00,2023-07-07,13,91249.62,81.0,7/7/23 12:54,73.0,7/7/23 12:53,87.1,7/7/23 12:53
2023-07-07 19:00:00,2023-07-07,14,94039.35,84.0,7/7/23 13:54,73.9,7/7/23 13:53,87.1,7/7/23 13:53
2023-07-07 20:00:00,2023-07-07,15,95760.09,84.0,7/7/23 14:54,73.0,7/7/23 14:53,87.1,7/7/23 14:53
2023-07-07 21:00:00,2023-07-07,16,96936.65,82.9,7/7/23 15:54,73.0,7/7/23 15:53,88.0,7/7/23 15:53
2023-07-07 22:00:00,2023-07-07,17,97157.64,82.9,7/7/23 16:54,73.0,7/7/23 16:53,88.0,7/7/23 16:53
2023-07-07 23:00:00,2023-07-07,18,96075.64,82.0,7/7/23 17:54,73.0,7/7/23 17:53,89.1,7/7/23 17:53
2023-07-08 00:00:00,2023-07-07,19,94092.79,82.0,7/7/23 18:54,73.0,7/7/23 18:53,87.1,7/7/23 18:53
2023-07-08 01:00:00,2023-07-07,20,90991.3,80.1,7/7/23 19:54,71.1,7/7/23 19:53,84.9,7/7/23 19:53
2023-07-08 02:00:00,2023-07-07,21,88029.29,77.0,7/7/23 20:54,70.0,7/7/23 20:53,82.9,7/7/23 20:53
2023-07-08 03:00:00,2023-07-07,22,84801.91,73.9,7/7/23 21:54,68.0,7/7/23 21:53,82.0,7/7/23 21:53
2023-07-08 04:00:00,2023-07-07,23,80293.26,75.0,7/7/23 22:54,66.0,7/7/23 22:53,81.0,7/7/23 22:53
2023-07-08 05:00:00,2023-07-07,24,75127.41,75.0,7/7/23 23:54,64.0,7/7/23 23:53,81.0,7/7/23 23:53
2023-07-08 06:00:00,2023-07-08,1,71199.65,73.9,7/8/23 0:54,62.1,7/8/23 0:53,81.0,7/8/23 0:53
2023-07-08 07:00:00,2023-07-08,2,68399.5,72.0,7/8/23 1:54,62.1,7/8/23 1:53,81.0,7/8/23 1:53
2023-07-08 08:00:00,2023-07-08,3,66452.41,73.0,7/8/23 2:54,61.0,7/8/23 2:53,79.0,7/8/23 2:53
2023-07-08 09:00:00,2023-07-08,4,65087.22,71.1,7/8/23 3:54,61.0,7/8/23 3:53,78.1,7/8/23 3:53
2023-07-08 10:00:00,2023-07-08,5,64775.91,72.0,7/8/23 4:54,59.0,7/8/23 4:53,79.0,7/8/23 4:53
2023-07-08 11:00:00,2023-07-08,6,65083.89,70.0,7/8/23 5:54,57.9,7/8/23 5:53,79.0,7/8/23 5:53
2023-07-08 12:00:00,2023-07-08,7,65432.28,66.0,7/8/23 6:54,60.1,7/8/23 6:53,80.1,7/8/23 6:53
2023-07-08 13:00:00,2023-07-08,8,67903.21,64.9,7/8/23 7:54,62.1,7/8/23 7:53,82.9,7/8/23 7:53
2023-07-08 14:00:00,2023-07-08,9,71380.51,64.9,7/8/23 8:54,66.0,7/8/23 8:53,86.0,7/8/23 8:53
2023-07-08 15:00:00,2023-07-08,10,74899.76,69.1,7/8/23 9:54,66.9,7/8/23 9:53,87.1,7/8/23 9:53
2023-07-08 16:00:00,2023-07-08,11,78129.2,73.0,7/8/23 10:54,71.1,7/8/23 10:53,89.1,7/8/23 10:53
2023-07-08 17:00:00,2023-07-08,12,80737.3,75.9,7/8/23 11:54,73.9,7/8/23 11:53,91.0,7/8/23 11:53
2023-07-08 18:00:00,2023-07-08,13,82484.95,75.9,7/8/23 12:54,77.0,7/8/23 12:53,93.0,7/8/23 12:53
2023-07-08 19:00:00,2023-07-08,14,83583.92,78.1,7/8/23 13:54,79.0,7/8/23 13:53,82.9,7/8/23 13:53
2023-07-08 20:00:00,2023-07-08,15,84755.13,77.0,7/8/23 14:54,80.1,7/8/23 14:53,84.0,7/8/23 14:53
2023-07-08 21:00:00,2023-07-08,16,86076.33,77.0,7/8/23 15:54,80.1,7/8/23 15:53,88.0,7/8/23 15:53
2023-07-08 22:00:00,2023-07-08,17,87291.38,77.0,7/8/23 16:54,77.0,7/8/23 16:53,91.9,7/8/23 16:53
2023-07-08 23:00:00,2023-07-08,18,87705.77,75.9,7/8/23 17:54,78.1,7/8/23 17:53,91.9,7/8/23 17:53
2023-07-09 00:00:00,2023-07-08,19,86623.19,75.0,7/8/23 18:54,77.0,7/8/23 18:53,90.0,7/8/23 18:53
2023-07-09 01:00:00,2023-07-08,20,84391.26,73.0,7/8/23 19:54,75.0,7/8/23 19:53,87.1,7/8/23 19:53
2023-07-09 02:00:00,2023-07-08,21,81888.36,71.1,7/8/23 20:54,72.0,7/8/23 20:53,84.9,7/8/23 20:53
2023-07-09 03:00:00,2023-07-08,22,79407.48,70.0,7/8/23 21:54,71.1,7/8/23 21:53,82.9,7/8/23 21:53
2023-07-09 04:00:00,2023-07-08,23,75413.14,68.0,7/8/23 22:54,66.0,7/8/23 22:53,84.0,7/8/23 22:53
2023-07-09 05:00:00,2023-07-08,24,71072.7,66.0,7/8/23 23:54,64.9,7/8/23 23:53,82.9,7/8/23 23:53
2023-07-09 06:00:00,2023-07-09,1,67323.51,66.0,7/9/23 0:54,64.0,7/9/23 0:53,81.0,7/9/23 0:53
2023-07-09 07:00:00,2023-07-09,2,64639.8,64.9,7/9/23 1:54,63.0,7/9/23 1:53,81.0,7/9/23 1:53
2023-07-09 08:00:00,2023-07-09,3,62748.94,64.0,7/9/23 2:54,63.0,7/9/23 2:53,81.0,7/9/23 2:53
2023-07-09 09:00:00,2023-07-09,4,61543.5,63.0,7/9/23 3:54,62.1,7/9/23 3:53,81.0,7/9/23 3:53
2023-07-09 10:00:00,2023-07-09,5,61186.56,61.0,7/9/23 4:54,61.0,7/9/23 4:53,80.1,7/9/23 4:53
2023-07-09 11:00:00,2023-07-09,6,61081.47,61.0,7/9/23 5:54,59.0,7/9/23 5:53,80.1,7/9/23 5:53
2023-07-09 12:00:00,2023-07-09,7,61286.29,63.0,7/9/23 6:54,60.1,7/9/23 6:53,81.0,7/9/23 6:53
2023-07-09 13:00:00,2023-07-09,8,63705.58,66.9,7/9/23 7:54,64.0,7/9/23 7:53,82.9,7/9/23 7:53
2023-07-09 14:00:00,2023-07-09,9,67312.27,70.0,7/9/23 8:54,68.0,7/9/23 8:53,88.0,7/9/23 8:53
2023-07-09 15:00:00,2023-07-09,10,71148.63,70.0,7/9/23 9:54,70.0,7/9/23 9:53,91.0,7/9/23 9:53
2023-07-09 16:00:00,2023-07-09,11,74728.39,71.1,7/9/23 10:54,75.0,7/9/23 10:53,91.0,7/9/23 10:53
2023-07-09 17:00:00,2023-07-09,12,77803.69,73.0,7/9/23 11:54,78.1,7/9/23 11:53,84.9,7/9/23 11:53
2023-07-09 18:00:00,2023-07-09,13,80581.71,75.0,7/9/23 12:54,81.0,7/9/23 12:53,81.0,7/9/23 12:53
2023-07-09 19:00:00,2023-07-09,14,82858.83,77.0,7/9/23 13:54,82.9,7/9/23 13:53,84.9,7/9/23 13:53
2023-07-09 20:00:00,2023-07-09,15,85348.7,80.1,7/9/23 14:54,84.0,7/9/23 14:53,89.1,7/9/23 14:53
2023-07-09 21:00:00,2023-07-09,16,87899.47,80.1,7/9/23 15:54,84.9,7/9/23 15:53,90.0,7/9/23 15:53
2023-07-09 22:00:00,2023-07-09,17,90731.72,80.1,7/9/23 16:54,84.9,7/9/23 16:53,90.0,7/9/23 16:53
2023-07-09 23:00:00,2023-07-09,18,92310.16,77.0,7/9/23 17:54,84.9,7/9/23 17:53,89.1,7/9/23 17:53
2023-07-10 00:00:00,2023-07-09,19,91931.8,79.0,7/9/23 18:54,84.0,7/9/23 18:53,87.1,7/9/23 18:53
2023-07-10 01:00:00,2023-07-09,20,90000.96,75.0,7/9/23 19:54,82.0,7/9/23 19:53,84.9,7/9/23 19:53
2023-07-10 02:00:00,2023-07-09,21,87031.64,73.9,7/9/23 20:54,80.1,7/9/23 20:53,84.9,7/9/23 20:53
2023-07-10 03:00:00,2023-07-09,22,84251.25,72.0,7/9/23 21:54,78.1,7/9/23 21:53,82.9,7/9/23 21:53
2023-07-10 04:00:00,2023-07-09,23,79259.54,69.1,7/9/23 22:54,77.0,7/9/23 22:53,84.0,7/9/23 22:53
2023-07-10 05:00:00,2023-07-09,24,74114.5,68.0,7/9/23 23:54,75.9,7/9/23 23:53,82.0,7/9/23 23:53
2023-07-10 06:00:00,2023-07-10,1,70127.9,66.9,7/10/23 0:54,73.9,7/10/23 0:53,82.9,7/10/23 0:53
2023-07-10 07:00:00,2023-07-10,2,67487.34,64.9,7/10/23 1:54,73.0,7/10/23 1:53,82.0,7/10/23 1:53
2023-07-10 08:00:00,2023-07-10,3,65719.53,63.0,7/10/23 2:54,72.0,7/10/23 2:53,82.0,7/10/23 2:53
2023-07-10 09:00:00,2023-07-10,4,65145.56,62.1,7/10/23 3:54,71.1,7/10/23 3:53,81.0,7/10/23 3:53
2023-07-10 10:00:00,2023-07-10,5,66254.1,62.1,7/10/23 4:54,71.1,7/10/23 4:53,81.0,7/10/23 4:53
2023-07-10 11:00:00,2023-07-10,6,68718.87,63.0,7/10/23 5:54,71.1,7/10/23 5:53,82.0,7/10/23 5:53
2023-07-10 12:00:00,2023-07-10,7,72495.04,66.0,7/10/23 6:54,71.1,7/10/23 6:53,82.0,7/10/23 6:53
2023-07-10 13:00:00,2023-07-10,8,76677.44,72.0,7/10/23 7:54,73.0,7/10/23 7:53,84.0,7/10/23 7:53
2023-07-10 14:00:00,2023-07-10,9,80812.02,75.9,7/10/23 8:54,73.9,7/10/23 8:53,87.1,7/10/23 8:53
2023-07-10 15:00:00,2023-07-10,10,85035.57,78.1,7/10/23 9:54,75.9,7/10/23 9:53,90.0,7/10/23 9:53
2023-07-10 16:00:00,2023-07-10,11,89898.0,81.0,7/10/23 10:54,80.1,7/10/23 10:53,91.9,7/10/23 10:53
2023-07-10 17:00:00,2023-07-10,12,94323.93,81.0,7/10/23 11:54,82.9,7/10/23 11:53,93.9,7/10/23 11:53
2023-07-10 18:00:00,2023-07-10,13,98614.17,81.0,7/10/23 12:54,86.0,7/10/23 12:53,93.0,7/10/23 12:53
2023-07-10 19:00:00,2023-07-10,14,101887.27,82.0,7/10/23 13:54,89.1,7/10/23 13:53,89.1,7/10/23 13:53
